title,url,posted_date,end_date,number_of_positions,company_description,requirements
"Responsable Analyse des Données, Reporting et Suivi des Performances | Rabat (Maroc)",http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-responsable-analyse-des-donnees-reporting-et-suivi-des-performances-recrutement-societe-de-developpement-des-services-publics-de-distribution-rabat-170279.html,05/04/2025,05/06/2025,1,"La SOCIETE DE DEVELOPPEMENT DES SERVICES PUBLICS DE DISTRIBUTION S.A. est une société de Développement Local, qui a pour missions de participer à la gestion et au développement des Services Publics de distribution, et cela...","Nous recherchons un profil au poste de ""Responsable Analyse des Données, Reporting et Suivi des Performances"".

	Ses principales missions :

	• Mettre en place des normes de gouvernance, de qualité et de sécurité..."
Développeurs JAVA 4 ans d'expérience minimum | Rabat / Casablanca / Oujda (Maroc),http://www.rekrute.com/web/20250605110521/https://www.rekrute.com/offre-emploi-developpeurs-java-4-ans-dexperience-minimum-recrutement-sqli-maroc-rabat-casablanca-oujda-162130.html,15/10/2024,06/06/2025,,"Fondé en 2003 à Rabat, SQLI Maroc est le centre de Delivery et d’Innovation du Groupe SQLI. Implanté sur 3 sites (Rabat, Oujda et Casablanca), nous construisons les plateformes digitales les plus avancées et innovantes pour...","Vous êtes passionné(e) par les nouvelles technologies et à la recherche de nouveaux défis professionnels ? SQLI Maroc, est constamment à la recherche de nouveaux talents pour renforcer ses équipes. Si vous partagez nos..."
Spécialiste en développement HR-Access (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-oceane-consulting-recrutement-specialiste-en-developpement-hr-access-hf-casablanca-82019.html,06/07/2018,06/09/2018,4,"Océane Consulting IT Maroc, est la filiale du groupe Océane Consulting  basé en France. La société offre...","Pour l’un de nos projets, nous sommes à la recherche de profils de développeurs HR-Access. A ce titre vous assurez les missions suivantes..."
Directeur Département Réseaux et Télécoms H/F | Fès (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-directeur-departement-reseaux-et-telecoms-hf-fes-82015.html,06/07/2018,06/09/2018,1,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...",Vous encadrez hiérarchiquement l’ensemble des directeurs de projets et des chefs de projets de votre périmètre et êtes...
Inside Authorized Partners Account Manager - Spanish Speaker | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dell-recrutement-inside-authorized-partners-account-manager---spanish-speaker-casablanca-82013.html,06/07/2018,06/09/2018,1,"Inside Authorized Partners Account Manager - Spanish Speaker 

Casablanca, Morocco

 

Dell is a collective of customer-obsessed, industry-leading...","Key Responsibilities

 

The Inside Authorized Partners Account Manager 2- Spanish Speaker will be responsible for selling Dell’s products and..."
Inside Authorized Partners Account Manager - Italian Speaker | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dell-recrutement-inside-authorized-partners-account-manager---italian-speaker-casablanca-82012.html,06/07/2018,06/09/2018,1,"Inside Authorized Partners Account Manager - Italian Speaker 

Casablanca, Morocco

 

Dell is a collective of customer-obsessed, industry-leading...","Key Responsibilities

 

The Inside Authorized Partners Account Manager 2- Italian Speaker will be responsible for selling Dell’s products and..."
Technical Sales Representative – Mid Market France | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dell-recrutement-technical-sales-representative-mid-market-france-casablanca-82011.html,06/07/2018,06/09/2018,2,"Technical Sales Representative – Mid Market France

Casablanca, Morocco

 

Les gens font Dell - donc, là où ils travaillent,...","Principales Taches et Missions

 

Le Technical Sales Representative (TSR) est responsable du support des équipes de ventes, dans leurs efforts..."
Consultant Recette et Testing - (CDI) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-archivna-recrutement-consultant-recette-et-testing---cdi-casablanca-82009.html,06/07/2018,06/09/2018,1,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Nous recrutons pour le compte de l'un de  nos clients sur Casablanca  un Consultant Recette et Testing.

Au sein de l’équipe..."
Team Leader (F/H) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-atos-maroc-recrutement-team-leader-fh-casablanca-82008.html,06/07/2018,06/09/2018,1,"Atos SE (Société Européenne), est un leader de services numériques avec un chiffre d’affaires annuel pro forma de...","Rattaché(e) au responsable des opérations, vous assurez les responsabilités suivantes :


	Être l’interface principale avec le..."
"Delivery Lead Intégration & Production | Technopolis, Salé (Maroc)",http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dxc-technology-recrutement-delivery-lead-integration-production-technopolis-sale-82007.html,06/07/2018,06/09/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,Mission: Assurer des engagements client en termes de SLA et le respect des process. Vous êtes le garant de la qualité de service dans le domaine...
Ingénieur Méthodologies et Outils Numériques CAO - PLM | Fès/Casablanca/Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-ingenieur-methodologies-et-outils-numeriques-cao---plm-fescasablancarabat-82006.html,06/07/2018,06/09/2018,3,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...","L'Ingénieur méthodologies et outils numériques CAO - PLM sera acteur majeur du projet de changement.

Ses actions seront..."
RESPONSABLE CODIFICATION ET DIVERSITE (RCD) | Fès/Casablanca/Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-responsable-codification-et-diversite-rcd-fescasablancarabat-82005.html,06/07/2018,06/09/2018,3,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...",Le Responsable Codification et Diversité (RCD) est rattaché opérationnellement au responsable planning projet et le soutient dans la mise...
Ingénieur conception (Part Leader) | Fès/Casablanca/rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-ingenieur-conception-part-leader-fescasablancarabat-82004.html,06/07/2018,06/09/2018,3,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...","Dans le domaine de la conception mécanique ,au sein des équipes de développement de composant, pour les projets organes, bases et..."
Ingénieur Simulation Numérique | Fès/Casablanca/Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-ingenieur-simulation-numerique-fescasablancarabat-82003.html,06/07/2018,06/09/2018,2,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...","Dans le cadre des développements projets GMP et LAS, au sein de l’équipe Powertrain & Chassis Digital Engineering, en charge de la..."
Chargé de projet véhicule | Fès/Casablanca/Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-alten-maroc-recrutement-charge-de-projet-vehicule-fescasablancarabat-82002.html,06/07/2018,06/09/2018,3,"Partenaire technologique de référence des plus grandes entreprises françaises et internationales, le Groupe ALTEN est devenu en 25 ans...","Le CPO valide le respect des engagements QCDP définis dans le plan d‘ingénierie, et met à la disposition de RTSS LAS (Responsable..."
Consultant infrastructure UNIX (secteur bancaire) - Freelance | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-welink-recrutement-consultant-infrastructure-unix-secteur-bancaire---freelance-casablanca-82000.html,06/07/2018,06/09/2018,4,"WeLinK est un cabinet de Conseil & Consulting IT fondé en 2011, spécialisé dans le Sourcing/Head Hunting par freelances IT. Nous...","Pour le compte d’un de nos clients, multinationale spécialisée en infogérance et intégration informatique, nous recherchons..."
Développeur Magento  (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-capgemini-recrutement-developpeur-magento-hf-casablanca-81997.html,06/07/2018,06/09/2018,2,"Fort de plus de 180 000 collaborateurs et présent dans plus de 40 pays, Capgemini est l’un des leaders mondiaux du conseil, des services...","Fort d'une présence au Maroc depuis 2007, Capgemini TS Maroc se positionne aujourd'hui en tant que leader sur le marché. Dans le cadre de..."
Stagiaire Pré-Embauche Technicien Helpdesk | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-atos-maroc-recrutement-stagiaire-pre-embauche-technicien-helpdesk-casablanca-81991.html,06/07/2018,06/09/2018,10,"Atos  est l’un des principaux acteurs internationaux dans les services informatiques. Implanté dans 40 pays à travers le monde, Atos...",Votre mission consistera à prendre en charge les sollicitations des clients internes ou des fournisseurs de nos clients afin de résoudre les...
Responsable Réseau et Sécurité | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-responsablereseau-et-securite-casablanca-81989.html,06/07/2018,06/09/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Dans un contexte où l’infrastructure est le support de services réellement critiques pour notre activité, nous recherchons un..."
Ingénieurs tests | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-ingenieurs-tests-rabat-81988.html,06/07/2018,06/09/2018,4,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...",L’expert ou ingénieur tests est le garant des études et de la stratégie de tests sur les infrastructure ou logiciels de son...
Chef de Projet | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-chef-de-projet-rabat-81987.html,06/07/2018,06/09/2018,2,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Le chef de projet est le point d’entrée des sollicitations du forfait, il gère les plans de charges et les tâches au sein du..."
Développeur Full stack | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-archivna-recrutement-developpeur-full-stack-casablanca-81984.html,06/07/2018,06/09/2018,1,"Le Groupe Archivna est le leader dans son secteur, expert dans le conseil et l’ingénierie informatique, il accompagne depuis des années ces...","Dans le cadre d'un projet ,nous recherchons un développeur Java Junior ayant (de préférence) une première expérience en..."
Expert DevOps H/F | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-intm-mediterranee-recrutement-expert-devops-hf-casablanca-81965.html,06/07/2018,06/09/2018,3,"Le Groupe INTM, est une Multinationale spécialiste en conseil et en services du numérique, qui s’inscrit depuis toujours dans une...","Dans le cadre de notre développement, nous recherchons des experts DevOps :

Vos missions sont les suivantes :


	Participation à la..."
Développeur COBOL H/F | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-intm-mediterranee-recrutement-developpeur-cobol-hf-casablanca-81964.html,06/07/2018,06/09/2018,5,"Le Groupe INTM, est une Multinationale spécialiste en conseil et en services du numérique, qui s’inscrit depuis toujours dans une...","Dans le cadre de notre développement et de notre forte croissance, nous recrutons un Analyste/développeur COBOL dans le secteur de la Banque et..."
Chargé(e) de Recrutement | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-everis-recrutement-chargee-de-recrutement-casablanca-81963.html,06/07/2018,06/09/2018,1,"Everis, an NTT DATA Company, intervient dans le domaine du Conseil, de la Technologie et de l’Outsourcing, en Europe, Amérique du Nord et Latine,...","Les principales responsabilités seront :


	Identifier les besoins de sourcing .
	Rédiger et diffuser l’offre sur l’ensemble des..."
Delivery Manager | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-capgemini-recrutement-delivery-manager-casablanca-81961.html,05/07/2018,05/09/2018,1,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Dans le cadre d’une extension des opérations et de la croissance de Capgemini TS Maroc, nous recherchons un Delivery Manager dont les principales..."
Consultant Angular - Freelance | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-welink-recrutement-consultant-angular---freelance-rabat-81949.html,05/07/2018,05/09/2018,4,"WeLinK est un cabinet de Conseil & Consulting IT fondé en 2011, spécialisé dans le Sourcing/Head Hunting par freelances IT. Nous...","Pour le compte d’un de nos clients, multinationale spécialisée en infogérance et intégration informatique, nous recherchons..."
"Administrateur Système Unix Senior | Technopolis, Salé (Maroc)",http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dxc-technology-recrutement-administrateur-systeme-unix-senior-technopolis-sale-81947.html,05/07/2018,05/09/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,"Mission: Assurer l'installation des serveurs Unix/Linux, l'upgrade des systèmes, la gestion des patchs système et le déploiement..."
Administrateur Système Windows Senior | Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dxc-technology-recrutement-administrateur-systeme-windows-senior-technopolis-81945.html,05/07/2018,05/09/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,"??????Mission: Garant de l’intégrité technique des systèmes, il assure la qualité de la réalisation des..."
Administrateur Système Windows Senior | Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dxc-technology-recrutement-administrateur-systeme-windows-senior-technopolis-81944.html,05/07/2018,05/09/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,"??????Mission: Garant de l’intégrité technique des systèmes, il assure la qualité de la réalisation des..."
Développeurs JS / Mobile IONIC | Marrakech (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-engineering-inside-recrutement-developpeurs-js-mobile-ionic-marrakech-81936.html,05/07/2018,05/09/2018,1,"Engineering Inside,12 ans d'existence, 50 Clients (Grande Distribution / secteur Banque / des Startups...), en Europe (France / Suisse / Belgique /...","Nous recherchons des profils de développeurs Senior (Framework Zend, Symfony, AngularJS, NodeJS),

Placé sous l'autorité du responsable..."
Administrateur Base de Données Senior | Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-dxc-technology-recrutement-administrateur-base-de-donnees-senior-technopolis-81931.html,05/07/2018,05/09/2018,1,DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au...,Vérifier les alarmes et procéder au rétablissement de l'environnement (Base de données &Oracle et SQL) suivant les...
Développeur J2EE / SCALA - Freelance | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-welink-recrutement-developpeur-j2ee-scala---freelance-rabat-81927.html,05/07/2018,05/09/2018,1,"WeLinK est un cabinet de Conseil & Consulting IT fondé en 2011, spécialisé dans le Sourcing/Head Hunting par freelances IT. Nous...","Pour le compte de notre client, société spécialisée dans l'infogérance et l'intégration informatique, nous..."
"Ingénieurs Analystes COBOL H/F | Salé, Technopolis (Maroc)",http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-ingenieurs-analystes-cobol-hf-sale-technopolis-81923.html,05/07/2018,05/09/2018,10,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services-conseils en technologie de l’information...",CGI à Rabat accompagne ses clients de renommée internationale dans la réalisation de leurs ambitions de croissance et veille à...
Ingénieur Analyste Business Intelligence (H/F) | Rabat Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-ingenieur-analyste-business-intelligence-hf-rabat-technopolis-81922.html,05/07/2018,05/09/2018,5,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services-conseils en technologie de l’information...","Dans le cadre de son développement, CGI recrute des ingénieurs analystes BI confirmés (H/F)

Au sein d'une équipe..."
"Consultants SAP BO H/F | Salé, Technopolis (Maroc)",http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-consultants-sap-bo-hf-sale-technopolis-81920.html,05/07/2018,05/09/2018,5,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services-conseils en technologie de...","Dans le cadre de notre développement, CGI à Rabat recrute des Consultants SAP BO.

Vous participez à la réalisation de..."
Ingénieur Etudes et Développement Java/JEE | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-atos-maroc-recrutement-ingenieur-etudes-et-developpement-javajee-casablanca-81912.html,05/07/2018,05/09/2018,1,"Atos SE (Société Européenne), est un leader de services numériques avec un chiffre d’affaires annuel pro forma de...","Vous êtes curieux , passionné par votre métier , au fait des dernières tendances technologiques, vous avez une bonne culture et vous..."
Analyste Fonctionnel Catalogue (F/H) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-analyste-fonctionnel-catalogue-fh-casablanca-81916.html,05/07/2018,05/09/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...",Dans le cadre de notre nouveau centre de services international à Casablanca nous recrutons un concepteur administrateur pour mettre en place...
Développeur confirmé – JEE/Angular 4 | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-developpeur-confirme-jeeangular-4-casablanca-81915.html,05/07/2018,05/09/2018,1,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Dans le cadre de notre nouveau centre de services international à Casablanca nous recrutons un développeur confirmé, passionné par..."
Ingénieur Sécurité (H/F) | Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sofrecom-services-maroc-recrutement-ingenieur-securite-hf-technopolis-81913.html,05/07/2018,05/09/2018,4,"Sofrecom, filiale d'Orange, a développé depuis plus de 50 ans un savoir-faire unique dans les métiers de l’opérateur, qui...","Vous aurez la responsabilité de mettre en oeuvre et de maintenir les architectures réseaux & sécurité, de contribuer au..."
Technicien Service Desk Germanophone | salé (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-confidentiel-recrutement-technicien-service-desk-germanophone-sale-81911.html,05/07/2018,05/09/2018,2,Groupe européen opérant dans le secteur IT.,"Vos principales missions en tant que Technicien Service Desk :


	Résoudre les incidents techniques du client.
	Assurer le traitement des..."
Développeur SharePoint et O365 | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sqli-maroc-recrutement-developpeur-sharepoint-et-o365-rabat-81895.html,04/07/2018,04/09/2018,3,"Créé en 1990, SQLI est un Groupe de services dédié au monde du Digital. Il accompagne les entreprises et les marques dans la...","Dans un contexte national et international et au sein d'équipes travaillant sur des projets challengeants et innovants, nous vous offrons..."
Developper fullstack .NET | Rabat (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sqli-maroc-recrutement-developper-fullstack-.net-rabat-81894.html,04/07/2018,04/09/2018,3,"Créé en 1990, SQLI est un Groupe de services dédié au monde du Digital. Il accompagne les entreprises et les marques dans la...","SQLI Maroc est à la recherche d’un Développeur .Net Full-stack qui rejoindra l’équipe Microsoft.

Vous serez plus..."
Développeur Web PHP Symfony 2 | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-hiit-consulting-recrutement-developpeur-web-php-symfony-2-casablanca-81890.html,04/07/2018,04/09/2018,5,"Startup créée en 2016, HiiT Consulting est spécialisé dans le digital, intervenant pour le compte de ses clients grands comptes et...","Vous développez et faites évoluer des applications pour nos clients

- Vous collaborez au développement d'applications web sous la..."
Chef de Projet Test et Recette (Domaine Bancaire) - Freelance | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-welink-recrutement-chef-de-projet-test-et-recette-domaine-bancaire---freelance-casablanca-81889.html,04/07/2018,04/09/2018,4,"WeLinK est un cabinet de Conseil & Consulting IT fondé en 2011, spécialisé dans le Sourcing/Head Hunting par freelances IT. Nous...","Pour le compte d’un de nos clients (Multinationale spécialisée en intégration informatique), nous recherchons Chef de Projet..."
Profils CMS PHP (Oujda) | OUJDA (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-sqli-maroc-recrutement-profils-cms-php-oujda-oujda-81887.html,04/07/2018,04/09/2018,5,"Créé en 1990, SQLI est un Groupe de services dédié au monde du Digital. Il accompagne les entreprises et les marques dans la...","Vous assurerez de l’analyse ainsi que la conception;
	Vous effectuerez des développements autour des technologies suivantes : PHP (Symfony2,..."
Développeurs JS / Mobile IONIC | Marrakech (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-engineering-inside-recrutement-developpeurs-js-mobile-ionic-marrakech-81885.html,04/07/2018,04/09/2018,1,"Engineering Inside,12 ans d'existence, 50 Clients (Grande Distribution / secteur Banque / des Startups...), en Europe (France / Suisse / Belgique /...","Nous recherchons des profils de développeurs Senior (Framework Zend, Symfony, AngularJS, NodeJS),

Placé sous l'autorité du responsable..."
Développeurs Dot Net Expérimentés (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-capgemini-recrutement-developpeurs-dot-net-experimentes-hf-casablanca-81884.html,04/07/2018,04/09/2018,2,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Vous êtes à la recherche d'un poste évolutif en Dot Net ? Vous êtes une collaboratrice ou un collaborateur, reconnu pour son..."
Analyste d'Exploitation experimenté | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-capgemini-recrutement-analyste-dexploitation-experimente-casablanca-81883.html,04/07/2018,04/09/2018,1,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Dans le cadre de son développement, le pôle infrastructures Services de Capgemini Maroc recrute un Analyste..."
Consultant(e) Technique CAMELEON | Casablanca (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-capgemini-recrutement-consultante-technique-cameleon-casablanca-81881.html,04/07/2018,04/09/2018,1,"Avec plus de 190 000 collaborateurs, Capgemini est présent dans plus de 40 pays et célèbre son cinquantième anniversaire en 2017. Le...","Au sein d'une équipe projet, et sous la responsabilité d'un Chef – Directeur de projet, vous serez en charge..."
"Leaders Techniques SAP R/3 (H/F) | Salé, Technopolis (Maroc)",http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-leaders-techniques-sap-r3-hf-sale-technopolis-81875.html,04/07/2018,04/09/2018,2,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services-conseils en technologie de...",CGI à Rabat accompagne ses clients de renommée internationale dans la réalisation de leurs ambitions de croissance et veille à...
Consultant JAVA JEE (H/F) | Rabat Technopolis (Maroc),http://www.rekrute.com/web/20180706175502/http://www.rekrute.com/emploi-cgi-technologies-et-solutions-maroc-recrutement-consultant-java-jee-hf-rabat-technopolis-81874.html,04/07/2018,04/09/2018,10,"Fondée en 1976, CGI figure parmi les plus importantes entreprises indépendantes de services-conseils en technologie de l’information...","Dans le cadre de son développement, CGI recrute des Consultants JAVA JEE (H/F)

Au sein d'une équipe jeune d'esprit et..."
Account Manager (H/F) | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-account-manager-hf-recrutement-devink-casablanca-171141.html,29/05/2025,30/06/2025,2,"Distributeur de solutions informatiques depuis plus de 20 ans, Partenaire officiel des marques pionnières dans le monde de l'IT, notre société s'est forgé une place majeure dans le domaine de l'IT au...","Vos missions sont les suivantes :

	
		Recueillir et définir les besoins des clients, élaborer et négocier vos propositions en accord avec la politique commerciale, en termes de prix, délais et..."
Product Owner | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-product-owner-recrutement-orange-business-casablanca-170795.html,29/05/2025,21/06/2025,1,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...","Au sein de la direction Product and Marketing / Direction Digital B2B d’Orange Business :

	En tant que Product Owner et Manager sur les parcours IAM – Data et Performance, venez construire les parcours clients et utilisateurs de la prochaine..."
Click User Support Manager | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-click-user-support-manager-recrutement-orange-business-casablanca-170817.html,29/05/2025,21/06/2025,1,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...","Role is with Orange Wholesale Division -Orange Wholesale International
	The Click User Support Manager position is essential for ensuring an optimal user experience for our customers utilizing our digital assets, such as the Click portal and Click..."
Click & Webmaster | Casablanca (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-click-webmaster-recrutement-orange-business-casablanca-170818.html,29/05/2025,21/06/2025,1,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...","As a Webmaster & Digital analytics specialist, you will contribute to the management and optimization of the Orange Wholesale International website, the Click portal, and occasionally other Orange sites, working closely with the Digital Platforms..."
Ingénieur intégration logiciel (H/F) | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-ingenieur-integration-logiciel-hf-recrutement-sofrecom-maroc-rabat-171996.html,29/05/2025,29/07/2025,1,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...","Dans un objectif d’amélioration de la qualité de nos services de monitoring et reporting, une nouvelle brique de service basée sur la solution DataMiner de Skyline Communications a été mise en œuvre. Pour..."
MPI Testing – QA Engineer - Manual  Testing AZURE - | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-mpi-testing-qa-engineer---manual-testing-azure---recrutement-excel-management-conseil-rabat-171986.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","The objective of QA Cloud Engineer is to make sure that delivered product is matching the specifications, requirements as well as the group standards (security, audit...) by applying the
	principles and best practices of software quality assurance.
	In this..."
GO Product Security Officer | Rabat (Maroc),http://www.rekrute.com/web/20250605110212/https://www.rekrute.com/offre-emploi-go-product-security-officer-recrutement-excel-management-conseil-rabat-171985.html,28/05/2025,28/07/2025,1,"Référencée au sein de nombreux grands comptes en tant que fournisseur de prestation IT,  Excel Management Conseil est une société de services en informatique existante depuis plus de 10 ans.

	Riche d’une...","Main missions:

	
		Monitor the Security Threat Landscape.
	
		Define and oversee Security Standards and Strategy implementation across the Group.
	
		Drive local security objectives with C-Level executive (COO, CIO, CTO, CFO…) of Company..."
